Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines
2500241,Cone-N-Cakes,Aurangabad,Aurangabad,263,4.4,"Desserts, Fast Food"
2500052,Ashoka's Veg Restaurant,Aurangabad,Aurangabad,280,4.0,"South Indian, Chinese, North Indian"
18796129,Shahi Mughal Darbar,Aurangabad,Aurangabad,225,4.5,"North Indian, Mughlai, Chinese"
2500134,Domino's Pizza,Aurangabad,Aurangabad,386,3.1,"Pizza, Fast Food"
2600334,Sagar Gaire Fast Food,Bhopal,Bhopal,1393,4.5,"North Indian, South Indian, Chinese, Fast Food, Beverages"
2600081,Zam Zam Fast Food,Bhopal,Bhopal,1551,4.3,North Indian
2600369,Sagar Gaire Fast Food,Bhopal,Bhopal,999,4.5,"Fast Food, Chinese, Beverages"
2600499,Zam Zam Fast Food,Bhopal,Bhopal,863,4.1,"North Indian, Mughlai"
2600003,Manohar Dairy And Restaurant,Bhopal,Bhopal,753,4.4,"Street Food, South Indian, Fast Food, Desserts, North Indian, Chinese, Bakery, Mithai"
2600109,Sagar Gaire Fast Food,Bhopal,Bhopal,2470,4.6,"North Indian, South Indian, Chinese, Fast Food, Beverages"
2600665,Vishnu Chinese Fast Food,Bhopal,Bhopal,797,4.3,"North Indian, South Indian, Chinese, Fast Food"
2600321,Sagar Gaire Fast Food,Bhopal,Bhopal,755,4.2,"North Indian, South Indian, Chinese, Fast Food, Beverages"
2600051,Al-Beik,Bhopal,Bhopal,1017,4.3,Fast Food
18154918,Khan Sahab,Bhopal,Bhopal,737,4.2,Mughlai
2601361,Sagar Gaire Fast Food,Bhopal,Bhopal,639,4.1,"South Indian, North Indian, Chinese, Fast Food, Beverages"
2600320,Sagar Gaire Fast Food,Bhopal,Bhopal,1157,4.4,"North Indian, South Indian, Chinese, Fast Food, Beverages"
18812768,Anni Bhai ki Biryani,Bhopal,Bhopal,276,4.5,Biryani
2600047,Bapu Ki Kutia,Bhopal,Bhopal,519,3.9,"North Indian, Chinese, South Indian, Fast Food, Street Food"
2601776,Khan Chacha,Bhopal,Bhopal,591,4.0,North Indian
18772225,Sagar Gaire Fast Food,Bhopal,Bhopal,356,4.1,"Fast Food, Chinese, South Indian, Beverages"
2601248,Sagar Gaire Fast Food,Bhopal,Bhopal,496,4.2,"South Indian, North Indian, Chinese, Fast Food, Beverages"
2601595,Sagar Gaire Fast Food,Bhopal,Bhopal,386,4.1,"South Indian, North Indian, Chinese, Fast Food, Beverages"
2600913,32 Degree North East,Bhopal,Bhopal,308,4.6,North Indian
2600008,Bake N Shake,Bhopal,Bhopal,649,4.6,"Bakery, Chinese, Continental, Pizza, Italian, Sandwich, Beverages, Cafe"
2700085,Kaveri - Lalpur,Ranchi,Ranchi,809,4.2,"North Indian, Chinese, South Indian, Biryani, Fast Food"
2700048,Domino's Pizza,Ranchi,Ranchi,1053,4.1,"Pizza, Fast Food"
2700059,Punjab Sweet House,Ranchi,Ranchi,915,4.5,"Mithai, Street Food, Desserts, South Indian, Beverages"
18388053,The Best,Ranchi,Ranchi,398,4.3,"North Indian, Pizza, South Indian, Bakery, Fast Food, Sandwich, Burger"
2700606,Second Wife Restaurant,Ranchi,Ranchi,381,4.2,"Chinese, Fast Food, Burger"
2700423,Punjabi Kitchen,Ranchi,Ranchi,588,4.2,"North Indian, Biryani, Fast Food"
2700336,The Mezbaan,Ranchi,Ranchi,616,4.0,"North Indian, Biryani, Chinese, Fast Food"
2700986,Domino's Pizza,Ranchi,Ranchi,596,3.7,"Pizza, Fast Food"
2700458,The Breaking Bread,Ranchi,Ranchi,395,4.6,"Cafe, Bakery, Italian"
18159977,Hot Lips,Ranchi,Ranchi,327,4.2,"North Indian, Chinese, Biryani, Pizza, Street Food, Desserts, Beverages"
2700558,KFC,Ranchi,Ranchi,336,4.2,"Burger, Fast Food"
2700489,Jashn,Ranchi,Ranchi,370,4.3,"North Indian, Chinese, Fast Food"
2700044,KFC,Ranchi,Ranchi,584,4.1,"Burger, Fast Food"
2700024,New Kathi Kabab,Ranchi,Ranchi,607,4.1,"North Indian, Chinese, Biryani, Fast Food"
2700047,Domino's Pizza,Ranchi,Ranchi,513,3.8,"Pizza, Fast Food"
2700081,Seasons Restaurant,Ranchi,Ranchi,457,4.1,"North Indian, Chinese, Fast Food, Biryani, Street Food, Pizza, Desserts, Beverages"
2700696,Kareem's,Ranchi,Ranchi,485,4.2,"Biryani, North Indian, Mughlai, Street Food, Desserts"
2700779,Sardar Fast Food Plaza,Ranchi,Ranchi,384,3.9,"Chinese, North Indian, Biryani, Fast Food"
2700049,Pizza Hut,Ranchi,Ranchi,373,4.2,Pizza
2700011,Seventh Heaven,Ranchi,Ranchi,520,4.3,"South Indian, North Indian, Chinese, Pizza, Street Food, Biryani, Burger, Sandwich"
2800993,Zeeshan Restaurant - Apna Hyderabadi Food,Vizag,Vizag,1986,4.3,"Hyderabadi, Mughlai"
2800294,Sri Sairam Parlour,Vizag,Vizag,1377,4.6,"South Indian, North Indian"
2801554,Helapuri Restaurant,Vizag,Vizag,1283,4.1,"Biryani, Chinese, North Indian, South Indian"
2800014,KFC,Vizag,Vizag,1825,4.3,"Burger, Fast Food"
2800096,Kamat Restaurant,Vizag,Vizag,1468,4.4,"Andhra, North Indian, Chinese, Seafood, Biryani"
2801173,Paradise,Vizag,Vizag,1073,3.8,"Biryani, North Indian, Chinese"
2801561,Indian Flavours Restaurant,Vizag,Vizag,672,4.0,"North Indian, Chinese, Biryani, South Indian"
18766029,Helapuri Restaurant,Vizag,Vizag,553,3.8,"Biryani, Chinese, North Indian, South Indian"
2801545,Helapuri Restaurant,Vizag,Vizag,596,4.0,"Biryani, Chinese, North Indian"
2801559,Hotel V Parlour,Vizag,Vizag,593,4.2,"South Indian, North Indian, Chinese"
2800083,My Restaurant,Vizag,Vizag,825,4.2,"Andhra, North Indian, Chinese, Biryani"
2801648,Helapuri Restaurant,Vizag,Vizag,582,3.7,"Biryani, Chinese, North Indian, South Indian"
2800901,Paradise,Vizag,Vizag,1707,3.8,"Biryani, North Indian, Chinese"
2801034,"Fresh Choice- Patisserie, Bakery & Café",Vizag,Vizag,430,4.7,"Bakery, Cafe"
2800790,Hotel Grand Alpha,Vizag,Vizag,1010,2.9,"Biryani, North Indian, Chinese"
2800868,Raju's Kitchen,Vizag,Vizag,544,4.1,"Chinese, North Indian, Fast Food"
2801236,KFC,Vizag,Vizag,1035,4.0,"Burger, Fast Food"
18809359,Helapuri Tiffins,Vizag,Vizag,499,3.8,South Indian
2800114,New Satyam Multicuisine Restaurant & Takeaway,Vizag,Vizag,847,4.0,"North Indian, Chinese, Andhra"
2800903,Mekong - Hotel GreenPark,Vizag,Vizag,635,4.7,"Chinese, Thai, Burmese, Vietnamese, Tibetan, Japanese, Momos"
18805782,Chili's Grill & Bar,Bhubaneshwar,Bhubaneshwar,301,4.9,"Tex-Mex, Fast Food"
2902018,Biryani Bhubaneswar,Bhubaneshwar,Bhubaneshwar,1393,4.0,Biryani
18991874,Breathe By Biswajit,Bhubaneshwar,Bhubaneshwar,90,3.8,"North Indian, Chinese, Seafood, Desserts, Beverages"
2901195,BOCCA Cafe,Bhubaneshwar,Bhubaneshwar,733,4.5,Cafe
2900234,TCD Restaurant & Banquet,Bhubaneshwar,Bhubaneshwar,872,4.1,"Fast Food, North Indian, Chinese"
2900509,Chandini Food Magic,Bhubaneshwar,Bhubaneshwar,579,3.2,Fast Food
18237402,Biggies Burger 'n' More,Bhubaneshwar,Bhubaneshwar,676,4.4,Fast Food
18271459,JUGAAD JN.,Bhubaneshwar,Bhubaneshwar,1112,4.3,"North Indian, Rajasthani"
2901460,Sher-e-Punjab,Bhubaneshwar,Bhubaneshwar,659,3.7,"North Indian, Chinese, Mughlai"
18770281,Three Kings,Bhubaneshwar,Bhubaneshwar,333,4.5,"Arabian, Mughlai, Lebanese"
2900667,Biryani247,Bhubaneshwar,Bhubaneshwar,1107,3.9,"Biryani, North Indian, Mughlai, Momos"
2900453,KFC,Bhubaneshwar,Bhubaneshwar,669,4.2,"Burger, Fast Food"
2900474,Narula's Restaurant,Bhubaneshwar,Bhubaneshwar,931,4.4,"North Indian, Mughlai"
18848926,Moody Blues,Bhubaneshwar,Bhubaneshwar,324,4.5,"Chinese, Italian, Continental, Mexican, Arabian"
18753913,Biriyani King,Bhubaneshwar,Bhubaneshwar,559,3.9,Biryani
18285395,Biriyani Box,Bhubaneshwar,Bhubaneshwar,836,3.9,"Biryani, Hyderabadi, Rolls, Kebab"
2900232,Domino's Pizza,Bhubaneshwar,Bhubaneshwar,831,4.1,"Pizza, Fast Food"
2900222,KFC,Bhubaneshwar,Bhubaneshwar,957,4.0,"Burger, Fast Food"
2900793,JUGAAD JN.,Bhubaneshwar,Bhubaneshwar,499,4.2,Fast Food
2900658,Biggies Burger 'n' More,Bhubaneshwar,Bhubaneshwar,940,4.7,"Fast Food, Burger"
3000152,Cock Ra Co,Coimbatore,Coimbatore,489,4.2,"North Indian, Chinese, South Indian"
3000214,Shahi Grill,Coimbatore,Coimbatore,654,4.1,"Chettinad, North Indian, Chinese"
3001572,The French Door Cafe & Restaurant,Coimbatore,Coimbatore,429,4.7,"Cafe, Continental, French, North Indian, European"
3002026,The Chocolate Room,Coimbatore,Coimbatore,356,4.9,"Cafe, Desserts"
3001032,Burger Ka Baap,Coimbatore,Coimbatore,816,4.9,"Fast Food, Burger"
3002715,Yugo,Coimbatore,Coimbatore,450,4.3,Cafe
3000107,Haribhavanam,Coimbatore,Coimbatore,685,4.3,"South Indian, Chettinad, North Indian"
18242351,Eleven 2 Eleven,Coimbatore,Coimbatore,277,4.1,"Chinese, North Indian, Seafood, South Indian"
3002291,Dindigul Venu Biryani,Coimbatore,Coimbatore,349,4.0,Biryani
3001315,Hotel Delhi Dharbarr,Coimbatore,Coimbatore,444,4.0,"South Indian, Chinese, Biryani"
3000048,Barbeque Nation,Coimbatore,Coimbatore,881,4.8,"North Indian, European, Mediterranean"
3000280,Denmarrk Drive-Inn Restaurant,Coimbatore,Coimbatore,320,4.1,"North Indian, Chinese"
3000572,Sree Annapoorna Sree Gowrishankar,Coimbatore,Coimbatore,229,4.4,"South Indian, Chinese, North Indian"
3000014,Sree Annapoorna Sree Gowrishankar,Coimbatore,Coimbatore,427,4.6,"South Indian, North Indian, Chinese"
18671982,Zucca Pizzeria,Coimbatore,Coimbatore,374,4.4,"Pizza, Fast Food"
18241403,Vaskas Biriyani,Coimbatore,Coimbatore,482,3.8,"Biryani, Mughlai"
3000018,Dindigul Venu Biryani,Coimbatore,Coimbatore,477,4.2,Biryani
3000251,Pizza Hut,Coimbatore,Coimbatore,331,4.0,Pizza
3002287,The Slave's Restaurant,Coimbatore,Coimbatore,236,4.2,"South Indian, Italian, American, Salad"
3000811,Shree Anandhaas,Coimbatore,Coimbatore,239,4.5,"South Indian, North Indian, Chinese"
3100210,Ideal Cafe,Mangalore,Mangalore,855,4.6,"Ice Cream, South Indian, Fast Food, Beverages, Desserts"
3100196,Pabbas,Mangalore,Mangalore,1819,4.9,"Ice Cream, Desserts, Beverages, Fast Food"
3100302,Machali,Mangalore,Mangalore,1197,4.6,"Seafood, Mangalorean, South Indian"
3100753,Bamboo Restaurant,Mangalore,Mangalore,537,4.1,"Biryani, North Indian"
18656648,Waffee House,Mangalore,Mangalore,408,4.4,"Desserts, Beverages"
3100010,Diesel Cafe,Mangalore,Mangalore,543,4.3,"American, Italian, Pizza, Sandwich"
3100448,Spindrift,Mangalore,Mangalore,544,4.3,"Continental, Pizza, Italian, Steak, Thai, Finger Food"
3100924,Dinki Dine,Mangalore,Mangalore,315,4.2,"North Indian, Chinese, South Indian, Burger, Desserts, Beverages"
3100111,Tandoor,Mangalore,Mangalore,207,4.2,"Seafood, Mangalorean, North Indian, South Indian, Biryani"
3100044,Village Restaurant,Mangalore,Mangalore,633,4.2,"South Indian, Mangalorean, Arabian, Pizza, Biryani, Chinese, North Indian, Continental"
3100006,Ideal's,Mangalore,Mangalore,529,4.5,"Ice Cream, Desserts, Beverages"
3100159,Crave Desserts & Bakes,Mangalore,Mangalore,406,4.3,"Desserts, Bakery, Beverages"
3100845,Drnk Lab,Mangalore,Mangalore,206,3.9,"Cafe, Burger, Beverages, Fast Food"
3100134,Andhra House,Mangalore,Mangalore,300,4.0,"Biryani, Andhra, Chinese"
3100837,Food Junction,Mangalore,Mangalore,240,4.1,"Charcoal Chicken, Arabian, Mughlai, Burger, Chinese, North Indian, Beverages, Desserts"
3100169,The Old Prax,Mangalore,Mangalore,326,3.9,"Burger, Finger Food, Fast Food"
3100524,Brick House,Mangalore,Mangalore,309,4.1,"Continental, Chinese"
3100441,Barbeque Nation,Mangalore,Mangalore,1134,4.6,"North Indian, Chinese"
3100016,Royal Darbar,Mangalore,Mangalore,253,4.0,"Mughlai, Biryani, North Indian, Desserts, Beverages"
3100013,Hao Ming,Mangalore,Mangalore,565,4.0,"Chinese, Momos, Beverages"
18502212,Munchane,Vadodara,Vadodara,1502,4.3,"Pizza, Fast Food"
18409523,Jassi De Parathe,Vadodara,Vadodara,1664,4.7,North Indian
18767071,Day Night Vada Pav & Dabeli,Vadodara,Vadodara,491,4.5,Fast Food
3200244,Tasty Vada Pav,Vadodara,Vadodara,398,4.5,Street Food
3201876,Brown Burger Co,Vadodara,Vadodara,1043,4.3,"Salad, Healthy Food, Sandwich, Fast Food, Beverages, Burger, Pizza"
3200606,Santushti Shakes & More,Vadodara,Vadodara,597,4.5,"Beverages, Desserts"
3200477,Chhappanbhog Restaurant & Banquets,Vadodara,Vadodara,1236,3.8,"Gujarati, North Indian"
3200424,Domino's Pizza,Vadodara,Vadodara,1068,3.9,"Pizza, Fast Food"
3200981,Burger King,Vadodara,Vadodara,1326,4.1,"Burger, Fast Food"
3201787,Saladific,Vadodara,Vadodara,755,4.1,"Healthy Food, Salad, Juices, Sandwich, Fast Food"
3201965,Old School Eatery,Vadodara,Vadodara,570,4.8,"Fast Food, North Indian"
18461598,Amritsari Kulcha,Vadodara,Vadodara,497,4.6,Street Food
3200029,KFC,Vadodara,Vadodara,1073,4.2,"Burger, Fast Food"
3201461,Retro Bistro,Vadodara,Vadodara,649,4.4,"North Indian, Lebanese, Moroccan, Italian, Chinese, Continental, Mexican"
3200139,Hariyali Restaurant,Vadodara,Vadodara,570,4.2,North Indian
3200560,Mr Toasties,Vadodara,Vadodara,425,3.9,Fast Food
3200555,Shree Kathiyawadi Khadki,Vadodara,Vadodara,460,4.3,"Gujarati, Rajasthani"
3200298,Yo Frankie,Vadodara,Vadodara,301,4.3,Fast Food
3200665,Barbeque Nation,Vadodara,Vadodara,349,4.7,"Mughlai, North Indian"
3200857,Flavor Restaurant,Vadodara,Vadodara,854,4.0,"Gujarati, North Indian"
3300072,Dosa Plaza,Nagpur,Nagpur,778,4.0,"Chinese, Fast Food, South Indian"
18706194,Goosebumps,Nagpur,Nagpur,711,4.3,"Ice Cream, Bakery, Street Food, Chinese"
3301708,Plan B,Nagpur,Nagpur,311,4.5,"Burger, Salad, Sandwich, Fast Food, Beverages"
3300056,Barbecue Restaurant,Nagpur,Nagpur,1143,4.8,North Indian
3301462,Three Beans,Nagpur,Nagpur,626,4.4,"Cafe, Italian, Continental"
3300012,Mini Punjab,Nagpur,Nagpur,1800,3.6,"Chinese, North Indian, Mughlai"
18623894,Bouffage Cafe & Bistro,Nagpur,Nagpur,656,4.7,"Cafe, Continental, North Indian"
18748677,The Civil Kitchen,Nagpur,Nagpur,232,4.2,"Chinese, Sandwich, Fast Food, North Indian, Burger, Kebab, Mughlai, Desserts"
3300707,KFC,Nagpur,Nagpur,2101,4.2,"Burger, Fast Food"
3300958,Barbeque Nation,Nagpur,Nagpur,1274,4.9,"North Indian, Chinese, BBQ"
3301605,Roast Cafe,Nagpur,Nagpur,863,4.5,"Cafe, Roast Chicken, Fast Food, Wraps, Rolls, Kebab, Desserts"
18717585,Tanjore - Enter the Deccan,Nagpur,Nagpur,410,4.5,South Indian
3301200,Behrouz Biryani,Nagpur,Nagpur,675,4.1,Biryani
18394440,Uttar Dakshin by Naivedhyam,Nagpur,Nagpur,1340,4.8,"North Indian, South Indian"
3300011,Babbu Hotel,Nagpur,Nagpur,972,4.1,"North Indian, Biryani"
3300058,The Breakfast Story,Nagpur,Nagpur,1081,4.5,Cafe
3301013,Zaikart,Nagpur,Nagpur,1647,4.2,"North Indian, Mughlai, Chinese"
18795312,Juhi's Kitchen,Nagpur,Nagpur,253,4.7,North Indian
18664896,Burger Singh,Nagpur,Nagpur,661,4.1,"Fast Food, Burger"
3301766,Hunger's Den Restaurant & Cafe,Nagpur,Nagpur,563,4.1,"Chinese, Fast Food, North Indian"
18888066,Kiskey Whiskey,Agra,Agra,307,4.5,"North Indian, Continental, Chinese"
3401013,Bhagat Halwai,Agra,Agra,626,4.2,"Fast Food, Mithai"
3400299,Bikanervala,Agra,Agra,640,4.4,"North Indian, South Indian, Mithai, Street Food, Desserts"
3400290,Bhagat Halwai,Agra,Agra,553,4.3,"Desserts, Bakery, Fast Food, South Indian"
3400005,Mama Chicken Mama Franky House,Agra,Agra,893,4.3,"North Indian, Mughlai, Rolls, Chinese, Fast Food, Street Food"
3401344,Cafe Turquoise Cottage,Agra,Agra,292,4.7,"North Indian, Chinese, Continental, Italian, Pizza"
3400296,Honeydew Restaurant,Agra,Agra,484,4.1,"North Indian, Fast Food, Chinese, South Indian"
3400712,The Greener Side,Agra,Agra,408,4.4,Fast Food
18966639,Fakira,Agra,Agra,41,4.0,North Indian
3400275,Domino's Pizza,Agra,Agra,585,3.9,"Pizza, Fast Food"
3400425,Bikanervala,Agra,Agra,447,4.4,"North Indian, South Indian, Mithai, Street Food, Desserts"
3400868,Hichkee,Agra,Agra,581,4.4,"Continental, North Indian, Chinese"
3400850,Urban Deck,Agra,Agra,606,4.3,"Mexican, Italian, North Indian"
3400105,Pizza Hut,Agra,Agra,546,4.0,"Italian, Pizza"
3400279,Mc Donald's,Agra,Agra,644,4.2,"Burger, Fast Food"
3400017,Pinch Of Spice,Agra,Agra,860,4.5,"North Indian, Chinese, Mughlai"
3400282,Aahar,Agra,Agra,368,4.0,"North Indian, South Indian, Chinese, Bakery, Momos"
3400277,Pizza Hut,Agra,Agra,331,3.8,"Italian, Pizza"
3400326,Tea'se Me - Rooftop Tea Boutique,Agra,Agra,673,4.7,"Chinese, Italian, Continental, North Indian"
3400368,Domino's Pizza,Agra,Agra,475,3.8,"Pizza, Fast Food"
3500424,Gaylord Xpress,Dehradun,Dehradun,623,3.9,Fast Food
3500484,Kalsang AMA Cafe,Dehradun,Dehradun,800,4.9,Cafe
3500505,Barbeque Nation,Dehradun,Dehradun,620,4.8,"North Indian, Mediterranean, BBQ, Chinese"
3500218,Uss Da Dhaba,Dehradun,Dehradun,575,4.2,North Indian
3502144,Mannu Fast Food,Dehradun,Dehradun,315,4.3,"Fast Food, North Indian, Chinese"
3501639,70 Percent Restro Cafe,Dehradun,Dehradun,314,4.5,"Cafe, Italian, Continental, Healthy Food, Momos"
3500437,Walk In Woods,Dehradun,Dehradun,405,4.3,"North Indian, Pizza, Chinese, Mughlai"
18391854,Burger King,Dehradun,Dehradun,323,4.1,"Burger, Fast Food"
18754629,Domino's Pizza,Dehradun,Dehradun,393,3.8,"Pizza, Fast Food"
18408585,Punjab Grill,Dehradun,Dehradun,803,4.7,"Mughlai, North Indian"
3500017,Anandam,Dehradun,Dehradun,376,4.2,"Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food"
3500250,Ellora's Melting Moments,Dehradun,Dehradun,309,4.3,"Desserts, Bakery, Fast Food"
3500078,Orchard,Dehradun,Dehradun,748,4.6,"Chinese, Tibetan, Thai, Momos"
3501364,Chicago BR,Dehradun,Dehradun,285,4.1,"North Indian, Fast Food, Pizza, Desserts"
3500193,KC Soup Bar,Dehradun,Dehradun,251,3.9,"Fast Food, Chinese, Tibetan, Momos"
18699236,Tuhada Dhaba,Dehradun,Dehradun,229,4.0,North Indian
3500011,Kalsang Friends Corner,Dehradun,Dehradun,813,4.4,"Chinese, Thai, Tibetan, Momos"
3500969,Cafe De Piccolo,Dehradun,Dehradun,382,4.3,"Cafe, Italian"
18416632,The Great Indian Pub,Dehradun,Dehradun,308,4.4,"North Indian, Italian, Finger Food"
3500010,Black Pepper Restaurant,Dehradun,Dehradun,421,4.1,"North Indian, Chinese, Continental"
3600012,Empire Restaurant,Mysore,Mysore,2028,4.2,"North Indian, Mughlai, South Indian, Chinese, Andhra"
3600375,The Old House,Mysore,Mysore,753,4.7,"Italian, Pizza"
3600017,Gufha Restaurant,Mysore,Mysore,955,4.3,"North Indian, Biryani, Chinese"
3600065,Hotel RRR,Mysore,Mysore,533,4.2,"Biryani, South Indian, Andhra"
3600122,Kafe Biryani Corner,Mysore,Mysore,382,4.3,Biryani
3601144,Kapoor's Cafe,Mysore,Mysore,282,4.3,"North Indian, Desserts, Beverages"
3600119,Big Chicken,Mysore,Mysore,554,4.3,"North Indian, Chinese, Burger, Biryani, Arabian"
3600593,Frosting,Mysore,Mysore,374,4.5,"Italian, Continental, Burger"
3600817,Etihad Arabian Restaurant,Mysore,Mysore,314,4.1,"Arabian, Biryani"
3600352,Barbeque Nation,Mysore,Mysore,812,4.6,"North Indian, European, Mediterranean"
3600389,Highway 18,Mysore,Mysore,357,4.0,"South Indian, North Indian, Chinese, Desserts, Beverages"
3600018,KFC,Mysore,Mysore,483,3.9,"Burger, Fast Food"
3600013,Green Leaf,Mysore,Mysore,474,4.0,"North Indian, Chinese, South Indian, Bakery"
3600192,Spring - Radisson Blu Plaza,Mysore,Mysore,284,4.4,"Continental, North Indian, South Indian"
3600015,Original Vinayaka Mylari,Mysore,Mysore,814,4.8,South Indian
3600148,Andhra Ruchulu,Mysore,Mysore,409,4.1,"Biryani, Desserts"
3600265,Jalpaan Dining Saga,Mysore,Mysore,437,4.3,"Italian, North Indian, Chinese"
3600252,Hotel RRR Mysore,Mysore,Mysore,528,4.1,Andhra
3600072,Nanking,Mysore,Mysore,482,4.2,"Chinese, Momos, Thai"
3600403,Hotel Hanumanthu,Mysore,Mysore,449,4.2,"Biryani, South Indian"
3700054,Cafe Xtasi,Puducherry,Puducherry,2617,3.9,"Italian, Pizza"
3700051,Cafe des Arts,Puducherry,Puducherry,818,3.9,Cafe
3700050,Baker Street,Puducherry,Puducherry,1548,4.4,"Bakery, French"
3700770,Escape In,Puducherry,Puducherry,725,4.1,"North Indian, Continental, Chinese, Arabian, BBQ, Beverages, Desserts, Ice Cream"
3700021,The Indian Kaffe Express,Puducherry,Puducherry,877,4.2,"Cafe, North Indian"
3701200,Les Saveurs,Puducherry,Puducherry,184,4.3,"French, European"
18378803,#Dilliwaala6,Puducherry,Puducherry,975,4.3,"Street Food, Continental, North Indian, Chinese, Salad, Finger Food"
3700049,Villa Shanti,Puducherry,Puducherry,1096,4.4,Continental
3700041,Zuka,Puducherry,Puducherry,1019,4.6,"Desserts, Bakery"
3701130,PY Cafe,Puducherry,Puducherry,201,4.2,"Salad, Cafe, Sandwich, Italian, Juices, Desserts"
3700572,Bread & Chocolate,Puducherry,Puducherry,378,4.7,"Bakery, Cafe, Healthy Food"
3700649,Taka Pizza,Puducherry,Puducherry,888,4.3,"Italian, Pizza"
3700069,Le Cafe,Puducherry,Puducherry,1436,3.3,Cafe
3700010,Auroville Bakery,Puducherry,Puducherry,431,4.2,Bakery
3700656,Margaritas,Puducherry,Puducherry,960,4.4,"Mexican, Continental, American, Desserts, Finger Food, Ice Cream, Juices, Salad"
3700037,Le Dupleix,Puducherry,Puducherry,846,4.2,"North Indian, French, Continental"
3700017,The Pasta Bar Veneto,Puducherry,Puducherry,623,4.0,"Healthy Food, Continental, Italian, Sandwich, Salad"
3700723,SICILYS,Puducherry,Puducherry,312,4.0,"Italian, Cafe, Burger, Pizza, Beverages"
3700047,Surguru,Puducherry,Puducherry,484,4.1,"South Indian, North Indian, Chinese"
3700009,Tanto,Puducherry,Puducherry,879,4.2,"Pizza, Italian"
3800420,Mahalakshmi,Surat,Surat,1229,4.6,"Fast Food, Juices"
18744566,Burger King,Surat,Surat,563,4.0,"Burger, Fast Food"
3800007,Barbeque Nation,Surat,Surat,622,4.7,"North Indian, European, Mediterranean"
3800321,Coffee King,Surat,Surat,755,4.6,"Cafe, Pizza, Italian, Fast Food, Chinese, Beverages, Desserts"
18589557,Vegji's,Surat,Surat,429,4.2,"Fast Food, Sandwich, Lebanese"
19003551,Icekraft,Surat,Surat,59,4.3,"Ice Cream, Desserts, Fast Food"
3800583,Kailash Sweets & Snacks,Surat,Surat,385,4.2,"Mithai, Street Food, Beverages"
3800696,Kailash Sweet & Snacks,Surat,Surat,399,4.4,"Street Food, Mithai, Beverages"
3800313,Bhai Bhai Omelette Center,Surat,Surat,594,4.6,Fast Food
18760674,Sarvottam Hotel,Surat,Surat,382,4.1,"North Indian, Chinese"
18551944,Coffee King,Surat,Surat,989,4.7,"Cafe, Desserts, Fast Food"
3800068,Jalaram Khichadi,Surat,Surat,261,4.1,"Gujarati, North Indian, Biryani, Beverages"
3800390,Singh Saaab Di Rasoi,Surat,Surat,380,4.3,"North Indian, Chinese, Biryani, Desserts, Beverages"
18349362,Harikrushna Restaurant,Surat,Surat,266,4.3,"Gujarati, North Indian, Biryani, Beverages"
18778476,Bismillah,Surat,Surat,197,4.2,"Beverages, North Indian"
18783529,Kailash Sweets & Snacks,Surat,Surat,275,4.3,"Mithai, Street Food, Beverages"
3800537,Mahesh Pav Bhaji,Surat,Surat,424,3.9,"South Indian, Street Food, Chinese, Desserts, Beverages"
3800017,Pizza Hut,Surat,Surat,598,4.0,"Pizza, Fast Food, Italian"
3800293,Kailash Sweets & Snacks,Surat,Surat,343,4.3,"Mithai, Street Food, Beverages"
3800690,Bismillah,Surat,Surat,366,4.4,"Beverages, North Indian"
3900223,Sha Chicken Hut,Varanasi,Varanasi,804,4.4,"Lucknowi, Mughlai"
18803653,KFC,Varanasi,Varanasi,462,4.5,"Burger, Fast Food"
3900067,Taste King,Varanasi,Varanasi,601,4.3,"North Indian, Fast Food"
18610032,Crood Square,Varanasi,Varanasi,249,4.3,"North Indian, Continental, Italian, Chinese, Desserts"
3900057,Ming Garden,Varanasi,Varanasi,735,4.3,"Beverages, Desserts, Pizza, Chinese"
3900045,Domino's Pizza,Varanasi,Varanasi,721,3.8,"Pizza, Fast Food"
3900253,Sagar Ratna,Varanasi,Varanasi,211,3.9,South Indian
3900267,Roma's Café Diner,Varanasi,Varanasi,877,4.6,"Continental, Cafe, North Indian, Italian, Asian, Mediterranean, Mexican"
18689916,The Yellow Chilli,Varanasi,Varanasi,108,4.4,"North Indian, Mughlai"
3900245,Deena Chat Bhandar,Varanasi,Varanasi,446,4.6,Street Food
18652184,Doodh Booth,Varanasi,Varanasi,427,4.0,"Burger, Beverages, Fast Food, Cafe, Italian"
3900135,Maharaja Restaurant,Varanasi,Varanasi,358,4.0,"Chinese, Rolls"
18787962,Cafe de Coop,Varanasi,Varanasi,140,4.2,Fast Food
3900032,Kashi Chat Bhandar,Varanasi,Varanasi,735,4.8,Street Food
3900455,The Tripling Bistro,Varanasi,Varanasi,316,4.1,"Continental, Mexican, Burger, Fast Food, Italian, Pizza, Chinese, Middle Eastern"
3900037,Pizza Hut,Varanasi,Varanasi,444,3.9,"Italian, Pizza"
3900138,McDonald's,Varanasi,Varanasi,414,4.1,"Burger, Fast Food"
3900266,Holy Chopsticks,Varanasi,Varanasi,445,4.5,"Chinese, Thai, Momos"
18676368,Barbeque Nation,Varanasi,Varanasi,370,4.9,"North Indian, Chinese, BBQ"
3900043,Domino's Pizza,Varanasi,Varanasi,452,3.9,"Pizza, Fast Food"
